rot-8PA tran-8PA rot-n8PA tran-n8PA
0.038852549 0.444670506 0.038734404 0.417853622
0.210358116 0.589723852 0.206450854 0.525869724
0.024711007 0.185217434 0.024472803 0.183864615
0.022869295 0.109596681 0.022760382 0.109213695
0.079484262 0.273607446 0.078237430 0.278108589
0.062079950 0.431939369 0.062561465 0.445694299
0.091281117 0.287692082 0.120916283 0.285320288
0.997042899 0.442698897 0.026406825 0.551479286
0.009529549 0.061412492 0.016838116 0.024464676
0.046293562 0.272909736 0.045493028 0.264065636
0.133634864 0.562386418 0.141468600 0.575262550
0.118852601 0.565763807 0.127221887 0.561248889
0.029962968 0.145167827 0.029559198 0.143116493
0.124994018 0.684686497 0.144831213 0.658477169
0.104039806 0.809296142 0.114884177 0.833919836
0.095897007 0.331893570 0.094714418 0.323347828
0.074578967 0.168798812 0.052209505 0.134614943
0.021328280 0.107289274 0.018998973 0.100231285
0.065193580 0.159098813 0.042594320 0.089294614
0.021193979 0.117823881 0.020560129 0.114281166
0.059886508 0.205718081 0.060568478 0.196843457
0.056597044 0.194187298 0.121677993 0.244296028
0.053759963 0.139578358 0.049489898 0.126593769
0.102872008 0.313030910 0.102570329 0.311721941
0.331598048 0.499550129 0.364135459 0.480868205
0.037773463 0.062917383 0.033784512 0.060022568
0.015736979 0.110022461 0.015486746 0.107500780
0.003677437 0.017763056 0.005511324 0.007193618
0.083461910 0.769870369 0.080523994 0.796420938
0.026861267 0.149882284 0.021247501 0.113295291
0.072787707 0.422193271 0.071589521 0.432122841
0.045326220 0.226467414 0.043149518 0.218453753
0.025728208 0.064250040 0.028963052 0.068881465
0.015630789 0.113438211 0.015590245 0.111028752
0.004933539 0.095167043 0.004885737 0.095098662
0.031251203 0.016653179 0.029829748 0.007386024
0.057425459 0.661697250 0.054682738 0.674054761
0.044108074 0.090499570 0.043162574 0.087453643
0.027341267 0.095743408 0.018771268 0.067068817
0.071836304 0.135763037 0.225538435 0.307153044
0.053351545 0.285461490 0.055563957 0.293529164
0.024413174 0.137256669 0.024506975 0.137736098
0.091825688 0.457375564 0.104634496 0.473556735
0.078612161 0.725444527 0.045541943 0.138309932
0.039425332 0.066351282 0.036936920 0.069599412
0.009232673 0.052914394 0.006835558 0.039100295
0.041597264 0.121890000 0.040428532 0.115158776
0.058088245 0.208474122 0.061800867 0.206827036
0.004714807 0.030107020 0.004699040 0.030149301
0.027321661 0.065098068 0.023808544 0.055001387
0.067098728 0.264481942 0.023369358 0.060259543
0.046482175 0.121604955 0.042011408 0.108353450
0.061114583 0.443928786 0.061062383 0.444656249
0.022718399 0.185443892 0.022010426 0.163552082
0.063205892 0.644572480 0.063400105 0.661500502
0.026245651 0.188770651 0.024869428 0.176226806
0.041333362 0.214209611 0.041162270 0.213141467
0.037912544 0.111063709 0.042386135 0.080289646
0.018806262 0.115134671 0.017746324 0.109180351
0.098332734 0.457509561 0.090039663 0.499574982
0.039156285 0.067759598 0.038819882 0.066417732
0.005102347 0.017227067 0.005973235 0.019279971
0.020752295 0.174988477 0.067026657 0.098239361
0.082384594 0.167122791 0.086223370 0.156212684
0.038970625 0.152314729 0.031956321 0.127666725
0.016529520 0.086448406 0.015848945 0.083524562
0.051663032 0.223991135 0.051275742 0.224546201
0.113475682 0.794575646 0.113636069 0.795102418
0.035204880 0.218621481 0.033245592 0.199724111
0.075090047 0.099177765 0.067398895 0.093608420
0.019819671 0.127287729 0.021150273 0.073432448
0.086788369 0.260486900 0.114441086 0.260586126
0.052302747 0.531312561 0.050887443 0.537229337
0.033845253 0.154499898 0.038817846 0.146458284
0.049190540 0.266772401 0.035230039 0.229301638
0.022995009 0.110863507 0.022716237 0.105086851
0.059567216 0.369379506 0.059590039 0.370477142
0.073875920 0.114895444 0.066734925 0.103209479
0.068765211 0.293363756 0.071376664 0.310845565
0.107838875 0.220068940 0.100381720 0.217732699
0.060870048 0.139713246 0.063344465 0.139490535
0.076336341 0.217596153 0.076313257 0.206147583
0.065875959 0.426015015 0.067626360 0.421411505
0.074454296 0.279118892 0.079586143 0.278437571
0.088574782 0.421536092 0.088313405 0.420577413
0.030997091 0.120767954 0.010459097 0.060085892
0.056878082 0.205937426 0.055472062 0.200083969
0.030971594 0.119562651 0.029847059 0.114690107
0.518868642 0.562735679 0.161753630 0.247407083
0.089664019 0.345202938 0.108864866 0.309857165
0.007287714 0.008876216 0.005471228 0.008032521
0.031883389 0.085286018 0.032028092 0.078625980
0.066557903 0.175592151 0.064635000 0.167861895
0.074053353 0.386904549 0.075949556 0.397884343
0.164440644 0.551683842 0.170346087 0.549192959
0.097781818 0.081040254 0.095920065 0.091338825
0.014773945 0.139381731 0.014628556 0.137677136
0.115466896 0.652520146 0.136226263 0.654931342
0.072866392 0.418225965 0.071893014 0.420248433
0.085573365 0.415003091 0.083273931 0.592084612
0.112099072 0.233323249 0.082871200 0.192265235
0.085238218 0.253871134 0.081176728 0.234537548
0.110541919 0.654430942 0.102425793 0.688781712
0.044861993 0.205446741 0.052371153 0.170538037
0.051281463 0.204287097 0.027987827 0.186749035
0.106778756 0.549105225 0.130969677 0.559746416
0.014606320 0.146797963 0.005581451 0.060581099
0.096342256 0.456091669 0.088712626 0.392943528
0.055290011 0.117045276 0.052886428 0.114503271
0.012661097 0.032392861 0.012484660 0.026592167
0.016416742 0.042513308 0.016264223 0.039596845
0.024352314 0.102964297 0.008753524 0.064059920
0.072857523 0.114113754 0.071190085 0.110508923
0.050899262 0.278976338 0.053821103 0.234968940
