rot-8PA tran-8PA rot-n8PA tran-n8PA
0.004289875 0.008213738 0.004290191 0.008236674
0.009327021 0.037312410 0.009327786 0.037312904
0.001809541 0.005718293 0.001814882 0.005678822
0.002641859 0.003225084 0.002638297 0.003257243
0.008103305 0.010050963 0.008103277 0.010051337
0.011041454 0.006361066 0.011036000 0.006331445
0.013229142 0.017047055 0.013232642 0.017056593
0.003070376 0.005530377 0.003067804 0.005534207
0.010605212 0.026441011 0.010601954 0.026446440
0.006383522 0.009292706 0.006384637 0.009300056
0.003127791 0.006749125 0.003125174 0.006751589
0.041652258 0.064781667 0.041652684 0.064734251
0.005301644 0.002123904 0.005288735 0.002141476
0.029657677 0.088522472 0.029664783 0.088474440
0.006415366 0.002744465 0.006455014 0.002743822
0.010418356 0.039995862 0.010408354 0.039915190
0.019957520 0.083086567 0.019983998 0.083220615
0.018802682 0.037522625 0.018789509 0.037514365
0.011545602 0.013624514 0.011505204 0.013577985
0.010447198 0.009046045 0.010399946 0.009096900
0.011610214 0.040509596 0.011604226 0.040425055
0.003124732 0.006952983 0.003103140 0.006900707
0.004202890 0.005096296 0.004176390 0.005116198
0.006832418 0.016067273 0.006828080 0.016057035
0.002606674 0.001712940 0.002605784 0.001703330
0.005513873 0.006647995 0.005507076 0.006642083
0.008832675 0.009255178 0.008835973 0.009257158
0.012847257 0.009402792 0.012772802 0.009363107
0.001985721 0.004132660 0.001994795 0.004131689
0.002550778 0.004596038 0.002548220 0.004598095
0.005564650 0.008982555 0.005594478 0.009003442
0.010042987 0.015834222 0.010043417 0.015841422
0.010379585 0.008462049 0.010377395 0.008402814
0.010355753 0.015230115 0.010356680 0.015245582
0.003852269 0.002887011 0.003854224 0.002884177
0.009523344 0.005739103 0.009517452 0.005725755
0.003295291 0.008996492 0.003303333 0.009018974
0.003617188 0.001355845 0.003606538 0.001349407
0.002161648 0.001970641 0.002154660 0.001972973
0.027982621 0.079345044 0.027972342 0.079329005
0.002630417 0.005598113 0.002630963 0.005606490
0.007436758 0.007530635 0.007444343 0.007556688
0.011028529 0.017361353 0.011030984 0.017363589
0.015511087 0.027903594 0.015494560 0.027963253
0.006466460 0.005658147 0.006323205 0.005663715
0.006211421 0.014527036 0.006233937 0.014417370
