rot-8PA tran-8PA rot-n8PA tran-n8PA
0.147320999 0.609814603 0.147392130 0.609752564
0.076294563 0.525775755 0.076047274 0.525756372
0.012043907 0.195097459 0.011982857 0.195101288
0.272864255 0.588536178 0.272837402 0.588551479
0.331730490 0.362327152 0.331582064 0.362279555
0.059030206 0.265093678 0.060401447 0.265520961
0.050693193 0.720575035 0.050965519 0.720497183
0.964913724 0.086161536 0.964588143 0.086183900
0.037597091 0.557920390 0.037624364 0.557922585
0.946272597 0.945797971 0.946247697 0.945816820
0.253733385 0.394054623 0.250783826 0.393726039
0.630991174 0.601660734 0.629929240 0.599702006
0.090219358 0.498574362 0.090273475 0.498555260
0.296057712 0.822520537 0.295983635 0.822536317
0.111149466 0.454527576 0.110963587 0.454534713
0.059261112 0.279126001 0.058122374 0.279096266
0.102390179 0.469170409 0.102273299 0.469205386
0.016799527 0.110030528 0.016549360 0.110052384
0.088085628 0.457161771 0.088011926 0.457130560
0.084472303 0.430538569 0.085707892 0.430594725
0.049755041 0.696184464 0.050170500 0.696204120
0.236557693 0.532773258 0.236519267 0.532646826
0.034907818 0.726286847 0.035174414 0.726340340
0.018252278 0.762719451 0.018295492 0.762720439
0.224877482 0.365177330 0.224575692 0.365059283
0.035695400 0.218057478 0.035236610 0.218060207
0.106362030 0.454440068 0.107350087 0.454545988
0.304656276 0.658187742 0.304775657 0.658144122
0.054870553 0.305342719 0.055028938 0.305347853
0.111814660 0.502089598 0.111976708 0.502134339
0.077929345 0.449583070 0.077915222 0.449585938
0.163031205 0.331499336 0.162965155 0.331521635
0.037416714 0.347271951 0.038230943 0.347311665
0.022162111 0.658673868 0.022147259 0.658671243
0.044079313 0.436241197 0.044078836 0.436241196
0.115953127 0.736675165 0.116142126 0.736648087
0.016653583 0.577233497 0.016944319 0.577245711
0.432036165 0.284064578 0.432208855 0.284055388
0.038110252 0.353936973 0.038507952 0.353803895
0.057836582 0.265971839 0.057749325 0.265964776
0.913229133 0.489040432 0.913234107 0.489049894
0.206565336 0.340714330 0.206384067 0.340717432
0.037666426 0.241856081 0.037643591 0.241855285
0.282000521 0.295613207 0.281960005 0.295589558
0.150337430 0.127703870 0.149790696 0.127699681
