rot-8PA tran-8PA rot-n8PA tran-n8PA
0.027243086 0.527362411 0.030278626 0.454001513
0.063784259 0.196104592 0.067047346 0.202067151
0.029355338 0.191814323 0.029383161 0.192283159
0.020493825 0.122164427 0.020498218 0.122181630
0.027794266 0.234831841 0.027660409 0.235488954
0.046922763 0.430887384 0.046619756 0.435170932
0.045835796 0.233023164 0.046843208 0.236495876
0.028683349 0.572444216 0.029147741 0.573211586
0.089165359 0.249986535 0.092922297 0.268590875
0.046116399 0.260935423 0.046346435 0.262634502
0.078714054 0.476310717 0.078523783 0.477287069
0.112460424 0.588982571 0.112993898 0.585760736
0.033276499 0.155712681 0.033183143 0.155130403
0.092928439 0.251015855 0.099046142 0.266721851
0.070778234 0.240686181 0.068960150 0.723371326
0.084875117 0.342341788 0.084504210 0.338625191
0.075512981 0.211733191 0.075446962 0.211586986
0.037386154 0.177219920 0.037105449 0.175795080
0.082560964 0.333508831 0.083442338 0.390508489
0.015289055 0.138324927 0.015362308 0.138737778
0.058387092 0.258257789 0.058445654 0.258111511
0.077260393 0.206467574 0.077406043 0.211211456
0.057443242 0.203989599 0.056364004 0.199424726
0.072464890 0.307634175 0.072676430 0.308624678
0.114367475 0.426475459 0.114432079 0.431665251
0.026564493 0.099579834 0.026545100 0.099668951
0.019403118 0.143710863 0.019376083 0.143314783
0.022447147 0.102819622 0.022760967 0.104220103
0.046944915 0.186610788 0.042337254 0.167103231
0.009541686 0.236151775 0.008955625 0.231703498
0.067474910 0.456417122 0.067265393 0.456915257
0.050260149 0.268221567 0.050892052 0.269431602
0.022650418 0.083991086 0.024057593 0.086136946
0.021629519 0.148166295 0.021699165 0.148428109
0.003749206 0.096669803 0.003739813 0.096651871
0.029354344 0.133998435 0.028617885 0.132764989
0.043545810 0.369695253 0.044044515 0.372079868
0.046357186 0.146972440 0.046634553 0.148096680
0.027471114 0.223534081 0.021347654 0.202373360
0.063228172 0.117851570 0.065678699 0.122835761
0.051243165 0.297427182 0.051333232 0.297973527
0.023536557 0.146867945 0.023514861 0.146173479
0.080186299 0.411699967 0.079543158 0.408447029
0.084068494 0.631920109 0.076116802 0.306268705
0.014831355 0.017115130 0.014686711 0.016959098
0.025591708 0.076761693 0.025091889 0.075718747
0.044928096 0.150337593 0.044900067 0.150072762
0.065465326 0.249853120 0.065643238 0.250540759
0.004972795 0.028881442 0.004974588 0.028912760
0.042855483 0.144823813 0.042424297 0.142375997
0.080003448 0.513730810 0.073779304 0.457940225
0.054323031 0.197636200 0.054209297 0.197274926
0.052680290 0.489885420 0.052823693 0.490420182
0.047347854 0.295100068 0.046825037 0.290798493
0.059408664 0.377400830 0.059082353 0.373782635
0.032871226 0.242575730 0.032500557 0.240083711
0.041848779 0.240911575 0.041761516 0.240076272
0.061326781 0.199695503 0.059617706 0.195194906
0.028581841 0.183384455 0.028599181 0.183438299
