rot-8PA tran-8PA rot-n8PA tran-n8PA
0.004000455 0.010060370 0.004003000 0.010092901
0.008026512 0.029977233 0.008026252 0.029977025
0.002266857 0.006369046 0.002265110 0.006346996
0.002481763 0.002638669 0.002451850 0.002664510
0.010319453 0.008784313 0.010330022 0.008812578
0.011362878 0.008134849 0.011358505 0.008114326
0.014030033 0.017921616 0.014025132 0.017903203
0.004298690 0.004759621 0.004293396 0.004764243
0.007225047 0.015171722 0.007216911 0.015188427
0.007166923 0.009379048 0.007171273 0.009399742
0.002584255 0.006568651 0.002583133 0.006570344
0.040965745 0.055182712 0.040837881 0.055270200
0.005307730 0.001846233 0.005295963 0.001849932
0.028218844 0.078065937 0.028215886 0.077981075
0.005185802 0.002944177 0.005212566 0.002951913
0.009140853 0.040457258 0.009132754 0.040385835
0.021568000 0.084023572 0.021588266 0.084123550
0.016523845 0.030823432 0.016530332 0.030823320
0.009131879 0.009193399 0.009087282 0.009166544
0.008274615 0.012084522 0.008234566 0.012136147
0.012502203 0.041196457 0.012506626 0.041117212
0.003983153 0.003653098 0.003951693 0.003607333
0.004170839 0.004844017 0.004155399 0.004850341
0.005443932 0.013017897 0.005449544 0.013026124
0.003949817 0.002548329 0.003948733 0.002537408
0.004985043 0.005994631 0.004979755 0.005990769
0.008908907 0.011047456 0.008887611 0.011049909
0.013142519 0.011694005 0.013040903 0.011644670
0.002684605 0.004280451 0.002696069 0.004289213
0.003205509 0.004062642 0.003202846 0.004064925
0.008313353 0.007092643 0.008308796 0.007128589
0.009319843 0.013389017 0.009321867 0.013344113
0.009884171 0.010738037 0.009910128 0.010962129
0.009375630 0.012735108 0.009381012 0.012703695
0.003671652 0.002666829 0.003672792 0.002664648
0.010075132 0.006794908 0.010091866 0.006830971
0.003617889 0.004835805 0.003654735 0.004864458
0.004844311 0.000559016 0.004826067 0.000532860
0.002452193 0.003059783 0.002450257 0.003057848
0.003361683 0.017478822 0.003337055 0.017625212
0.002439338 0.005770379 0.002439691 0.005779833
0.006554337 0.007338959 0.006555886 0.007343980
0.010382571 0.015467611 0.010392306 0.015481353
0.015714362 0.028861648 0.015695521 0.028918265
0.007695819 0.003692063 0.007479984 0.003689465
0.006163966 0.013175491 0.006187603 0.013103820
0.006216776 0.008069191 0.006214750 0.008072564
0.007983798 0.012094267 0.007978068 0.012051229
0.004473234 0.008457541 0.004472191 0.008457046
0.023682830 0.084644901 0.023884623 0.084990756
0.009033416 0.007942184 0.009033051 0.007937723
0.004422981 0.003403963 0.004423208 0.003404406
0.002175045 0.004789832 0.002186397 0.004809863
0.010782411 0.043694841 0.010751005 0.043560986
0.010872225 0.009462026 0.010876238 0.009444804
0.007174792 0.006049343 0.007171599 0.006055490
0.010154194 0.012942305 0.010142273 0.012898387
0.013616782 0.007837651 0.013553277 0.007635089
0.004483133 0.000784008 0.004480033 0.000788955
0.007455653 0.005170119 0.007460188 0.005180176
0.033817721 0.044585409 0.033933278 0.044855632
0.015883061 0.006934268 0.015793756 0.007008366
0.034152467 0.048747217 0.034147742 0.048723801
0.004997996 0.007332232 0.004990935 0.007428014
0.010280344 0.018528286 0.010265970 0.018486364
0.011784857 0.012476795 0.011761932 0.012395501
0.012441718 0.021778652 0.012441719 0.021778652
0.003545391 0.005619251 0.003546114 0.005629870
0.038795899 0.054356993 0.038849057 0.054411620
0.004904994 0.003761470 0.004923245 0.003747891
0.006233256 0.008185463 0.006283340 0.008317312
0.009939322 0.033436684 0.009964519 0.033386246
0.007288373 0.007066413 0.007269556 0.007064480
0.002364801 0.004051344 0.002375124 0.004058219
0.015634111 0.033340950 0.015693288 0.033526869
0.007702193 0.003354939 0.007675006 0.003353818
0.003458276 0.005352791 0.003467544 0.005334460
0.006906181 0.010603631 0.006923490 0.010445295
0.029746783 0.044254471 0.029708936 0.044487508
0.006081345 0.015771142 0.006090381 0.015815365
0.004563905 0.008170263 0.004520955 0.008127625
0.009873061 0.008211361 0.009851437 0.008338778
0.010387595 0.010094080 0.010413740 0.010109331
0.008446442 0.027491667 0.008445840 0.027525561
0.014030524 0.001879568 0.013929004 0.001876671
0.006215480 0.006693240 0.006219400 0.006694516
0.010015590 0.009338251 0.010016130 0.009335334
0.002690465 0.009734479 0.002658098 0.009557919
0.008785862 0.002920255 0.008710421 0.002944377
0.026528275 0.147943965 0.026533230 0.147958323
0.005791558 0.006000731 0.005784954 0.005984328
0.004257008 0.004308146 0.004170487 0.004294728
0.017403404 0.032267112 0.017373382 0.032336210
0.008485526 0.004205195 0.008456433 0.004168608
0.003694281 0.006181968 0.003667460 0.006219352
0.016883579 0.026532937 0.016884921 0.026537839
0.006547539 0.102025386 0.006542691 0.101446984
0.007543816 0.024057488 0.007594074 0.024250324
0.024151813 0.037617487 0.024137156 0.037627353
0.002446471 0.003624496 0.002464466 0.003639510
