rot-8PA tran-8PA rot-n8PA tran-n8PA
0.026259194 0.063620681 0.026033626 0.064319194
0.073269772 0.312210236 0.073345528 0.310106622
0.131890038 0.220137036 0.133699449 0.224523152
0.089877427 0.290870532 0.089680921 0.289337443
0.067690251 0.237200768 0.067973932 0.237473549
0.007809273 0.038848903 0.007719518 0.038446865
0.045753635 0.114484496 0.044217240 0.108604958
0.052724983 0.148520308 0.044745079 0.145561086
0.018295676 0.023472042 0.017622895 0.024010125
0.202252652 0.355270753 0.203599266 0.353138166
0.294169491 0.277640674 0.284739309 0.280622819
0.037220483 0.218332629 0.037383928 0.218814164
0.047135181 0.198440433 0.047235441 0.198152018
0.043078153 0.120730090 0.043338795 0.121249994
0.031718776 0.053230496 0.031982012 0.053402681
0.067236948 0.379736957 0.067758707 0.380636166
0.043614369 0.221943422 0.043680827 0.221828900
0.006412653 0.091029966 0.006405885 0.091010728
0.109840920 0.446547796 0.108614803 0.433221974
0.008570884 0.014711892 0.008599362 0.014773313
0.116511636 0.185552280 0.116727051 0.186079503
0.014834973 0.021573779 0.015333895 0.022083944
0.022798432 0.032756792 0.022595234 0.031577915
0.055252511 0.239912461 0.056415108 0.246407112
0.053409353 0.125656192 0.055743191 0.129096747
0.012118759 0.048959457 0.011998011 0.048584950
0.062189678 0.221856428 0.067720442 0.224855604
0.044664907 0.359007287 0.043143274 0.380230474
0.028783559 0.391270500 0.028812247 0.381447875
0.140407048 0.250587279 0.141593365 0.257042907
0.041786115 0.116016232 0.041818021 0.115866208
0.135325986 0.260656266 0.135700315 0.259690540
0.009012453 0.012405686 0.009218398 0.012263064
0.025289538 0.169449389 0.025651024 0.171601243
0.012358967 0.088415476 0.012727460 0.089482191
0.046103041 0.514092846 0.046450146 0.515564454
0.014330468 0.026909509 0.014299870 0.026873072
0.029441204 0.412033100 0.025061631 0.393518565
0.016437199 0.188786564 0.016831649 0.192252295
0.059518655 0.354262987 0.060605368 0.357092523
0.018910159 0.055382228 0.018899902 0.053104847
0.039601931 0.103169041 0.038985193 0.101943842
0.080240559 0.374062090 0.080438478 0.372936330
0.059628100 0.193383589 0.058124885 0.185995445
0.037135131 0.239666969 0.037532576 0.240582590
0.009149176 0.037687385 0.007171741 0.033725184
0.096246149 0.166228833 0.096482114 0.166358832
0.107443999 0.373394085 0.120560373 0.397843861
0.019234837 0.094206578 0.017678535 0.094634627
0.072097780 0.125145242 0.072152092 0.124484278
0.045642760 0.074501205 0.045628926 0.074470716
0.056557835 0.164864884 0.056819957 0.165547096
0.055825355 0.077164421 0.055983704 0.076765797
0.020938727 0.037503262 0.021016128 0.037780915
0.093991249 0.317118350 0.094847441 0.319455824
0.027009685 0.140796498 0.027086831 0.140463455
0.039258077 0.356455376 0.039607186 0.360044866
0.016930279 0.039093171 0.016652979 0.038644554
0.089540737 0.157469049 0.089453513 0.157541661
0.058582719 0.215437828 0.058805266 0.215461516
0.012536995 0.042905793 0.012655185 0.043051668
0.063058374 0.287191203 0.063271031 0.287406618
0.091031502 0.497873965 0.089848442 0.496971152
0.086500769 0.486304859 0.086790209 0.485890095
0.226910892 0.817951705 0.223022372 0.820414373
0.089928323 0.298090051 0.092004171 0.297099829
0.110775023 0.385645264 0.110615845 0.369456123
0.053240489 0.379866701 0.053169571 0.400937900
0.045222310 0.187257461 0.045155215 0.186931865
0.046610585 0.172961182 0.046953837 0.175301363
0.024271908 0.110530594 0.023425920 0.104644853
0.083269987 0.272230952 0.082741322 0.271934247
0.040900081 0.088236205 0.041100108 0.088393934
0.142158077 0.625834784 0.141003533 0.634987320
0.024639111 0.135536574 0.024621130 0.135514901
0.027372369 0.130344685 0.027389833 0.130364864
0.014478403 0.054936171 0.013266530 0.053269059
0.059171981 0.269521928 0.059057146 0.268382808
0.086294624 0.378716657 0.086885727 0.379949452
0.071981314 0.480916364 0.031129788 0.084210165
0.032370435 0.086254763 0.032283841 0.085867942
0.013753749 0.031687450 0.013753379 0.031687691
0.025354255 0.010222425 0.025217029 0.010818010
0.053768445 0.272636623 0.052201909 0.264143848
0.076050930 0.430574442 0.079989888 0.407709127
0.023427306 0.067201732 0.023223697 0.065860587
0.149350372 0.252167021 0.150758768 0.253562401
0.079101375 0.511905094 0.079905394 0.502142485
0.086193927 0.532953950 0.086682157 0.533227126
0.039500774 0.144604474 0.039754159 0.145545462
0.075483579 0.300635006 0.075455607 0.300966217
0.575529516 0.649001176 0.545985197 0.631197181
0.007579472 0.014915436 0.007451756 0.015539588
0.079677924 0.258629779 0.078861797 0.256157734
0.014098245 0.075900245 0.013837709 0.075183888
0.041253378 0.223287960 0.041297052 0.219230513
0.016750403 0.101607010 0.016808465 0.099249886
0.045577656 0.190086256 0.044693152 0.189056377
0.081472269 0.495130032 0.081632746 0.485218506
0.059369918 0.531219195 0.064232579 0.437106647
0.003230710 0.006084156 0.003169400 0.005273375
0.027457265 0.098845846 0.026936919 0.096128822
0.039655106 0.186753143 0.039671828 0.186903599
0.095054608 0.295266602 0.095681117 0.296017920
0.059873502 0.280550495 0.060148982 0.280807133
0.050440851 0.055166133 0.049537175 0.060623932
0.038174723 0.121920064 0.037494054 0.119259939
0.138564591 0.543370697 0.887650033 0.453419357
0.126462856 0.189339177 0.115623916 0.193385010
0.074606531 0.385258218 0.074986807 0.383368791
0.008285690 0.033610234 0.008463448 0.034432997
0.026694946 0.321340096 0.026788791 0.320313150
0.116981196 0.306071350 0.117021164 0.305315494
0.071328998 0.752198263 0.056881610 0.194239703
0.111675801 0.370183893 0.109991159 0.377439964
0.066350435 0.683747551 0.074839290 0.701097480
0.010609237 0.035800832 0.010817803 0.036215897
0.017963882 0.204351856 0.017991855 0.203843809
0.049338114 0.483855099 0.049546856 0.483913858
0.100770752 0.175212290 0.101088556 0.180401420
0.114574500 0.231227902 0.111248643 0.226065828
0.039252690 0.066003852 0.038582239 0.066038770
0.068878758 0.172577145 0.068682896 0.172320130
0.107056663 0.317344302 0.106101562 0.310355113
0.054060916 0.086227346 0.054189531 0.086410310
0.075451983 0.143627549 0.083700995 0.173001298
0.039905867 0.111001078 0.039917031 0.110602616
0.233246172 0.481392400 0.234536637 0.481396179
0.005546465 0.028412793 0.005515783 0.028484586
0.033182507 0.023237264 0.033199611 0.021436975
0.145094582 0.855627403 0.148083191 0.853398317
0.126168731 0.697806643 0.129741020 0.705903076
0.061526706 0.153521540 0.061285837 0.151180078
0.093192785 0.196127299 0.089132091 0.190271899
0.054153442 0.094839231 0.055220983 0.095408648
0.045376806 0.096436719 0.034283662 0.098797832
0.069998375 0.160092545 0.069237093 0.160102443
0.055669125 0.235362470 0.042883366 0.195045709
0.124683683 0.674483604 0.125128239 0.679726925
0.108194156 0.759293084 0.107173376 0.836609633
0.047898480 0.072772928 0.048429571 0.074344406
0.041156419 0.063488907 0.040655185 0.062562715
0.125502790 0.108261564 0.123974372 0.106653551
0.059472051 0.187972007 0.059238233 0.186994571
0.050223812 0.086130523 0.049617703 0.086728169
0.013190047 0.019948222 0.013125154 0.020052311
0.115359055 0.136998342 0.115423978 0.137237220
0.010269718 0.020727396 0.009550325 0.019613788
0.087086123 0.232906340 0.087803891 0.234709300
0.015491733 0.068726679 0.015405943 0.068712288
0.006143435 0.051243650 0.004774534 0.051755059
0.013673088 0.041789899 0.013712398 0.041853589
0.005644558 0.014971589 0.005685771 0.015104420
0.037426458 0.125540026 0.037616413 0.126166255
0.068528064 0.285105635 0.067566729 0.279727510
0.109244823 0.583357139 0.120725943 0.584207814
0.048055425 0.237657898 0.047184536 0.230463743
0.010610201 0.021283419 0.011406809 0.014343962
0.077617709 0.382587384 0.011791130 0.008027783
0.025886223 0.135650225 0.024564048 0.126260884
0.011729152 0.051738066 0.011707768 0.051507736
0.152226704 0.199048582 0.145857682 0.196266832
0.032075696 0.082856639 0.031696997 0.081853369
0.049989943 0.366092781 0.050200174 0.364633065
0.039383259 0.146061250 0.037606283 0.139026700
0.035976998 0.231880581 0.036019273 0.232047785
0.243382796 0.299997776 0.245978651 0.308652122
0.015942339 0.025482010 0.016086234 0.026192647
0.097665806 0.392389341 0.097525618 0.391765281
