rot-8PA tran-8PA rot-n8PA tran-n8PA
0.006258517 0.050378384 0.006802133 0.052882647
0.006952005 0.012689158 0.007826645 0.016588676
0.012746487 0.029383133 0.008786999 0.021438396
0.016132795 0.029997161 0.011517952 0.024094852
0.002537565 0.013758789 0.002361897 0.013138805
0.006441490 0.018754360 0.006443244 0.018861692
0.004565461 0.010380250 0.004114453 0.008355189
0.002054941 0.009880481 0.001858559 0.008198580
0.002324088 0.009226248 0.002503906 0.009618888
0.005060402 0.009290825 0.004725152 0.008640913
0.002639068 0.002267427 0.003426776 0.003860932
0.005601804 0.005607988 0.006757750 0.005771216
0.002493915 0.003974381 0.003120627 0.003124368
0.019272316 0.105437819 0.017403571 0.094445242
0.009387252 0.036467681 0.009974193 0.038070911
0.000825735 0.007823866 0.000900902 0.008057686
0.003996289 0.005159880 0.003946493 0.002824525
0.005044624 0.023345645 0.004697914 0.022503243
0.007664350 0.028548755 0.007381702 0.023985435
0.001714680 0.028877439 0.001365471 0.027554607
0.002907201 0.008988433 0.003011196 0.008348623
0.005127972 0.002645053 0.004450637 0.002498302
0.004437590 0.009203176 0.004314438 0.009133510
0.003423593 0.013532503 0.003536569 0.014203851
0.005484273 0.013010736 0.005687254 0.013666978
0.002557432 0.028665136 0.001974837 0.025717132
0.005557755 0.012382163 0.004652228 0.005525715
0.005136140 0.011210402 0.005665913 0.012137434
0.003522077 0.006546215 0.003521630 0.008816452
0.000625812 0.011039301 0.001525788 0.008047518
0.004076940 0.016241763 0.003961815 0.016177025
0.003376951 0.013096528 0.003504668 0.009882910
0.006006738 0.017943907 0.005295339 0.015618694
0.002617609 0.010043310 0.002286512 0.011321211
0.010015017 0.033989859 0.009169145 0.029239670
0.006402391 0.014267199 0.005133586 0.012812357
0.007096000 0.012724933 0.007287526 0.013029381
0.012314866 0.020615277 0.007631221 0.015049928
0.007278036 0.029466311 0.007458518 0.029971769
0.006085331 0.012652177 0.004817190 0.017815315
0.010829615 0.033091654 0.010628477 0.032350570
0.004957859 0.029141254 0.004998621 0.029364762
0.002893879 0.012885533 0.002768412 0.012395207
0.002051966 0.006695970 0.002011978 0.006466857
0.001604169 0.001996624 0.001641332 0.002092953
0.003060074 0.026866163 0.003226266 0.028321486
0.013764089 0.022191990 0.007842682 0.016450861
0.003061134 0.008699551 0.003184294 0.009498924
0.024161147 0.051044710 0.024728438 0.053047794
0.001363540 0.005912751 0.001773010 0.002566616
0.012856843 0.012663135 0.012653863 0.012977085
0.017153975 0.073127165 0.018179020 0.077366480
0.002616156 0.004086418 0.002430030 0.004335002
0.000365909 0.011124361 0.001048061 0.008498238
0.007497175 0.006109133 0.007403320 0.005079287
0.002682922 0.011833037 0.001628884 0.017375078
0.014167190 0.037992969 0.014945167 0.041245511
0.005186838 0.018565747 0.005079786 0.017880842
0.005464057 0.022229973 0.005175505 0.020526877
0.004070008 0.017159294 0.004329241 0.011783909
0.007348018 0.026312060 0.007458640 0.026294578
0.005296216 0.035595506 0.005230378 0.034430864
