rot-8PA tran-8PA rot-n8PA tran-n8PA
0.003251678 0.017696326 0.003301603 0.018237650
0.076723824 0.117958802 0.076067814 0.115939058
0.007100607 0.007756850 0.007086616 0.007840770
0.016170375 0.042024272 0.016139012 0.041934818
0.062841412 0.183487294 0.062862686 0.183521681
0.022595259 0.046772040 0.022377977 0.045855341
0.046808088 0.093771271 0.046727231 0.093667536
0.010631092 0.014765962 0.010601027 0.014940168
0.054689112 0.188062185 0.055315045 0.191248628
0.008072491 0.012604944 0.007977317 0.012553516
0.003805978 0.012645260 0.004017133 0.013586944
0.079182223 0.167288495 0.076760523 0.161913555
0.033526027 0.046121580 0.033738793 0.046079008
0.009014547 0.031171906 0.008744047 0.032062749
0.010624893 0.015272528 0.010567777 0.015270167
0.067953279 0.099874944 0.067185473 0.099196218
0.093733059 0.137759487 0.081690585 0.150448607
0.010945349 0.016583513 0.010286886 0.017531573
0.015600188 0.034468834 0.015494842 0.034376544
0.160193999 0.590026895 0.154686650 0.598463033
0.011756679 0.021205938 0.011656002 0.021618527
0.024195122 0.049590501 0.023914853 0.049122324
0.021046366 0.065161927 0.021095332 0.065359775
0.002366949 0.012546310 0.002290333 0.012744527
0.144244431 0.419215598 0.143095710 0.413974174
0.011064138 0.031360170 0.011011240 0.031142751
0.016795672 0.067660506 0.016677006 0.068362117
0.028336287 0.232875157 0.028137165 0.232421745
0.031273834 0.070529660 0.031439846 0.070430570
0.028184511 0.050330560 0.026374148 0.049532104
0.010177856 0.007592681 0.010220943 0.007599947
0.007661503 0.000647952 0.007542234 0.000740363
0.012002110 0.013037032 0.011847255 0.013108557
0.026403471 0.128711204 0.020015577 0.077452026
0.025534805 0.053947359 0.025376944 0.053170061
0.006820471 0.010777322 0.006653041 0.010727596
0.067868517 0.235947256 0.063902499 0.229765421
0.025075602 0.029313667 0.025051712 0.029452871
0.004511088 0.009638179 0.004500078 0.009341832
0.003608188 0.007988423 0.003513258 0.009697022
0.010562498 0.028870790 0.010173386 0.028430810
0.008326910 0.010602429 0.008287353 0.010747902
0.003350203 0.004674646 0.003271002 0.004822239
0.015784654 0.032210892 0.015813853 0.032239973
0.115398351 0.782975569 0.115837323 0.782210957
0.134530854 0.448399229 0.134219166 0.449044333
0.044872227 0.070730455 0.045301810 0.071117995
0.015510372 0.042184302 0.015177637 0.040910387
0.034956781 0.053463621 0.034953065 0.053556624
0.007622415 0.032395451 0.007654428 0.032531440
0.027343505 0.048302631 0.026546112 0.045510861
0.023003696 0.065661844 0.023123234 0.065786147
0.036246550 0.071149231 0.036859372 0.072835067
0.043886999 0.153312077 0.044317820 0.152234481
0.182735514 0.381243988 0.168218314 0.346423344
0.007811928 0.035662533 0.008535828 0.033553804
0.062815190 0.744865933 0.061004951 0.750322271
0.004257235 0.011277393 0.004089272 0.011027926
0.002746956 0.008347397 0.002741846 0.008732698
0.113813648 0.191104280 0.111562881 0.186008254
0.003363736 0.012530244 0.003364726 0.012820605
0.006585266 0.008323372 0.006619905 0.008374480
0.072859723 0.153010302 0.067568973 0.141102113
0.020566946 0.035795207 0.020242544 0.035426565
0.082396830 0.142426072 0.078657748 0.138153168
0.005360975 0.005363191 0.005365352 0.005365140
0.013197520 0.020704162 0.013241263 0.020816799
0.046152616 0.131539065 0.045503220 0.129250220
0.006151484 0.013915649 0.006248867 0.014154120
0.025499989 0.088149850 0.024723854 0.086068341
0.057641686 0.220809601 0.057692145 0.219398356
0.024188724 0.034902910 0.023015535 0.034613687
0.024430649 0.044741786 0.024869465 0.044713286
0.007741621 0.006550150 0.007733863 0.006579476
0.056307032 0.071014563 0.056350540 0.071582019
0.061194172 0.316254349 0.061119859 0.314834847
0.008146793 0.005734446 0.008304795 0.006011232
0.016981646 0.023298180 0.017264184 0.023705220
0.017715348 0.035107359 0.017294938 0.034784434
0.100063726 0.389677703 0.099955938 0.388364413
