rot-8PA tran-8PA rot-n8PA tran-n8PA
0.002917910 0.015012487 0.002857717 0.009594208
0.005251596 0.004712900 0.005346432 0.005518577
0.008855597 0.010693810 0.007764642 0.009874985
0.007217317 0.008971675 0.006028956 0.008155728
0.003511533 0.009644383 0.003590017 0.009277722
0.006568730 0.013771439 0.005817295 0.011962859
0.001277538 0.006938649 0.001255357 0.006358416
0.002504014 0.008805197 0.002782787 0.008125941
0.003271185 0.011755024 0.002390020 0.008188160
0.004483071 0.009274371 0.004216083 0.008185574
0.008960793 0.017878477 0.009067528 0.018133887
0.008968695 0.003338488 0.008911996 0.001761733
0.002892010 0.003883887 0.002917201 0.003929477
0.003872971 0.023748517 0.003393644 0.014865330
0.005219426 0.010134397 0.005928060 0.005124095
0.005104493 0.010419917 0.004428001 0.008819354
0.001524090 0.002940456 0.001508028 0.002726513
0.006317811 0.020092355 0.004933732 0.016420979
0.008651383 0.009831430 0.008270936 0.008924543
0.005261861 0.029161171 0.004197003 0.024253640
0.008604226 0.006550897 0.008925178 0.008308556
0.003751662 0.006114886 0.002981469 0.005829879
0.006019153 0.010476858 0.004992068 0.008468735
0.002500512 0.008986407 0.002155978 0.007631369
0.003142097 0.004914218 0.002575080 0.002131242
0.003358611 0.009884392 0.002646195 0.005716410
0.002765556 0.009151333 0.002628412 0.007368197
0.007139284 0.010979972 0.006130939 0.009371244
0.002980482 0.004040875 0.003038103 0.003505317
0.003727365 0.005748301 0.003546143 0.005006000
0.002656212 0.020543370 0.002665965 0.020551920
0.007129730 0.005808503 0.006490455 0.004164092
0.005398639 0.020613366 0.004583108 0.018916679
0.008240647 0.007319770 0.007506642 0.006892468
0.005633157 0.019162312 0.005692603 0.017826778
0.003550995 0.003213817 0.003216893 0.002450768
0.010125178 0.013365045 0.009243539 0.011803753
0.005778628 0.007327255 0.004986641 0.006728112
0.004043038 0.017883298 0.003621719 0.016124425
0.008504761 0.021142983 0.006303900 0.018107329
0.003269940 0.014460669 0.002543664 0.010868242
0.005144214 0.018923662 0.004731679 0.016596881
0.006955327 0.013529995 0.006864507 0.009976759
0.001869986 0.006194474 0.001596439 0.005095224
0.002217141 0.007525013 0.002249297 0.007796538
0.002730835 0.022343832 0.002522709 0.020857828
0.010017281 0.008281181 0.007924254 0.006855351
0.004361703 0.013590446 0.003675231 0.010534124
0.007894165 0.008105616 0.008067364 0.007729835
0.007218710 0.014518809 0.006353933 0.013129281
0.013972905 0.016778234 0.012784169 0.015018758
0.005872564 0.021255158 0.004955556 0.017035100
0.005601203 0.009234946 0.005286654 0.008404774
0.003051618 0.006933110 0.003260426 0.004636991
0.006804387 0.002273240 0.006668663 0.001605438
0.002346869 0.002273425 0.002743992 0.002118737
0.005560453 0.011791870 0.005424892 0.010714661
0.007605245 0.015346376 0.007258110 0.010601002
0.004455746 0.025928192 0.003554203 0.020939934
0.006245748 0.004053915 0.005453603 0.002644233
0.003380572 0.005888130 0.003066441 0.002352044
0.002637926 0.015177328 0.002173633 0.011761223
0.005627495 0.001912321 0.005969779 0.001224133
0.003195579 0.012187863 0.001764091 0.008885095
